date,CVX,HES,OXY,SO,BALL,ECL,VMC,FDX,LMT,MMM,RHI,UPS,AMZN,AZO,BBWI,F,HAS,YUM,CPB,EL,MKC,PEP,PM,A,ABC,BIIB,CVS,DGX,JNJ,SYK,AIG,BAC,PGR,SCHW,WFC,AAPL,AKAM,CRM,CTSH,MA,ORCL,DIS,EA,T,AES,CMS,DUK,EQR,PLD,SPG
2010-01-19,6966.344199303191,258.492794287834,525.255100504347,626.256584301674,674.013216108228,556.28259060755,60.49126971841,710.411061703956,203.461051498458,1329.966958633371,375.212988549382,75.718613430533,1531.320061252802,629.12,204.956514035176,512.944313455686,715.204567752526,167.099281159047,1004.323910718795,113.92923068985,43.755037365341,1608.6033049533007,54.39185449131,30.8,234.189672928495,331.3799933724,841.127075595646,258.131941747569,1870.417155975618,1433.929965007678,47.129189248986,313.049623160762,2542.896116016943,1050.25145600568,1390.66806651406,1884.475615565572,27.22,69.5,1159.439907244807,268.062447665806,2051.729835861613,1804.492202161317,274.72,893.976136296557,93.27105141822501,28.038041732879,222.429481784861,180.43747437861296,48.280746149578,199.291742209138
2010-01-20,6832.577800897896,254.392337525654,517.643666966292,622.162187613817,667.266596813208,558.416667042106,59.533316045774,695.193874817632,202.941421690008,1323.717113902951,365.086132803067,74.392777468457,1509.360060374402,625.48,200.293594377706,502.467153010634,713.656027086188,164.755672727644,998.854067937271,111.764142289063,43.233315934117,1598.7963218651853,53.468854365185,30.63,232.221692483718,328.3199934336,840.816642853878,254.06786150905,1864.692849453887,1408.000402789316,46.645385182359,316.310556735353,2527.101730203173,1035.551202344636,1368.047581698061,1855.3812189710889,26.95,68.55,1131.839909452807,266.685431881763,2029.859837611213,1814.96652000682,275.36,881.3512824633609,90.49866347798,27.967505778834,220.347052464464,177.030026431312,47.151047064375,194.664305460739
2010-01-21,6665.588375437692,246.80649251562096,503.08266367610094,616.951137283818,663.504059129447,543.122452594456,56.589360856698,674.8491575674369,200.005513272268,1292.155398014331,354.56978260497,72.616887097234,1519.440060777602,629.32,197.96213454897097,488.061057398687,710.116505563132,163.911973692339,991.2570640740419,121.99703378331,42.943470694548,1572.730393130983,51.829171788186,30.52,227.430087922521,319.2599936148,825.664555641445,250.422758614708,1830.919440975674,1377.791204088312,45.961386329542,296.744955287805,2494.077105319836,1042.629102255509,1376.899075756495,1823.3949094620937,26.72,66.88,1123.1999101440067,261.74437524490094,2011.229839101613,1781.2159402824227,278.08,875.891886211169,88.254349431116,27.403218146475,217.093256651344,172.626555237877,44.910168551104,188.503055408096
2010-01-22,6521.330494804531,240.655807372351,503.678341083427,605.598491922034,659.741521445686,531.977831213998,54.977194919822,664.015182121195,196.36810461312,1273.09337158655,345.481578730072,71.461341992672,1457.160058286402,623.48,194.78287114615,459.24886617479297,692.197677852661,160.724666225631,996.1191465465082,121.176579231433,42.630437835813,1558.536075503447,50.830159886968,29.17,228.114602859835,318.3599936328,825.664555641445,246.35867837619,1808.880860867009,1360.420914835234,44.209681950376,285.811236831823,2425.156149041568,1024.662125558678,1340.5096001829313,1732.9569055900847,25.82,64.54,1084.079913273607,254.960547485276,1956.149843508013,1744.555827823163,268.32,866.337942769832,85.944026147579,26.838930514115,215.401282828522,167.384327626644,43.854548094438,183.511662960384
2010-01-25,6517.833334061908,245.986401163185,513.937229765153,610.4373243713192,659.871264124437,534.349027252393,54.638406425841,667.323266226918,199.433920482973,1278.561985725667,342.23579163189294,71.461341992672,1443.720057748802,625.76,197.114330974885,481.51283212052897,695.073539090144,160.677794057003,995.8152663919789,121.176579231433,43.152159267038,1554.406819466345,51.090771687286,29.45,231.964999382225,316.0199936796,820.696658194746,240.66058649538,1809.4532915191817,1370.4906477355687,43.525683097559,287.345793808101,2445.6399617859706,1032.2844793088493,1360.179586979452,1779.665680845686,25.67,64.13,1086.7199130624067,255.608554913061,1946.429844285612,1741.064388541329,269.28,872.8209758193101,88.51838637780598,27.121074330295,216.832952986295,167.331905350532,43.891587408707,187.437185145824
2010-01-26,6482.861726635688,242.295990077223,507.38477828456706,613.60117635739,655.978983761925,527.709678344886,54.837006577485,667.902180945419,199.485883463818,1275.4370633604567,343.014780535456,71.327542033196,1433.760057350402,633.36,205.59236671574,488.497605750564,691.97645775747,160.912154900143,995.5113862374499,122.042614591748,43.001439742462,1554.922976470983,51.03647756222,29.29,234.788623498645,317.99999364,814.9835761310411,240.995768370722,1797.146032497461,1373.5115676056687,40.706273192045,283.317581745371,2435.492078127107,1014.3175026120172,1327.232359095279,1804.7289261047897,25.67,65.41,1093.679912505607,251.72051034635,1934.279845257612,1725.934818320047,267.84,864.290669175259,86.274072330941,27.403218146475,218.785230474167,167.017371693858,44.910168551104,186.683276911534
2010-01-27,6443.518668281189,241.47589872478696,505.862491576956,612.484522715248,654.551814295671,529.369515571763,53.995876523463,665.090309455555,200.395235628605,1285.905553283911,349.116860280031,72.17899632076899,1473.000058920002,625.52,208.877605565322,504.213346418143,696.622079756481,163.16201899429,1004.323910718795,122.247728229717,43.523161173686,1555.955290480258,50.645559861743,29.17,233.248464889689,321.4799935704,806.538150471652,237.266870007545,1815.750028693086,1331.973919391788,41.557101033354,291.374005870831,2458.687240775936,1020.306494844294,1386.734069154756,1821.729868693132,25.83,65.4,1106.159911507207,259.537099944008,1932.659845387212,1706.149995722987,274.08,874.185824882359,85.019896834164,27.138708318806,217.87416764649296,170.057863708373,45.650954836483,188.217090215779
2010-01-28,6454.884440694711,237.293432827363,512.944434086276,602.629274353249,655.719498404425,520.47753042778,52.769228528015,653.92552559874,197.849049567202,1261.687404953533,348.467702860395,71.716778278944,1512.360060494402,621.68,203.57883322728696,498.101669491862,697.728180232436,160.959027068771,1018.606277981664,120.880303976588,42.259435929165,1541.760972852722,50.178630386174,28.69,233.419593624017,319.6199936076,803.060622258963,234.836801411317,1826.053780432202,1313.8484001711847,40.305883619664,294.826759067457,2428.243589799347,1002.883971986761,1399.027810902582,1746.452499191141,25.31,64.97,1069.4399144448073,252.571020095318,1901.069847914412,1707.895715363904,268.32,871.456126756262,83.69971210071398,26.980002422205,216.312345656196,169.219107290576,44.484216437011,187.385191474494
2010-01-29,6305.380818947617,236.96539628638897,518.504089887986,603.572356159748,658.963065373184,520.47753042778,51.624357065596,647.97097420844,193.614066628337,1257.62500587876,349.506354731812,70.269305990071,1504.920060196802,620.12,201.565299738834,473.21841343486307,680.140347127604,160.349688876606,1006.14719164597,119.69520295721,42.085528785423,1538.664030824896,49.418512635247,28.03,233.248464889689,322.4399935512,804.054201748302,233.244687503443,1799.149539780066,1307.051330463459,40.422663911608,291.182186248797,2403.598729484966,995.806072075888,1398.044311562756,1683.0933162459253,24.7,63.55,1047.8399161728073,253.026650317979,1867.859850571212,1719.5338463033513,260.48,865.314305972545,83.36966591735198,26.750760571558,215.14097916347296,168.013394939992,44.447177122742,187.177216789172
2010-02-01,6433.027186053323,244.879277837396,528.36586029816,603.572356159748,660.519977518189,526.049841118009,52.512216567063,667.157862021631,194.575381773969,1256.843775287458,348.85719731217694,71.023451216206,1426.440057057602,626.0,208.241752884758,485.441767287424,694.3887864782312,166.021221280602,1013.440315354669,122.612374697218,42.410155453741,1566.536509075331,50.070042136042,29.13,237.441118880736,323.4599935308,817.715919726726,236.470813053608,1805.7324922800567,1314.100143493694,39.97222564268,295.785857177631,2428.243589799347,1003.972879665357,1422.631795058408,1706.4915207360673,26.18,65.18,1072.5599141952073,256.590691170798,1880.819849534412,1717.788126662434,267.84,865.9967305040691,85.085906070836,26.891832479648,216.70280115377,171.787798820079,45.539836893676,191.25871998860296
2010-02-02,6509.090432205353,250.988958413045,534.653566264379,606.401601579247,677.386525755738,529.725194977522,53.551946772729,680.886411060381,198.88830918410096,1256.687529169197,354.699614088897,71.303214767837,1417.440056697602,630.32,215.342107817724,497.228572788108,711.531440071955,167.896108025725,1022.860600145072,127.626263625357,42.897095456217,1578.150041679678,51.688007063014,29.5,244.286268253874,329.6399934072,829.1420838541349,238.817086181,1831.491871627847,1338.0157591319887,39.988908541529,299.238610374257,2454.338147779281,992.539349040101,1415.747299679625,1716.394131625153,26.37,65.06,1084.079913273607,255.71993118971096,1924.559846035212,1744.555827823163,273.12,876.574310742693,86.604118514304,27.350316180941,218.134471311543,174.828290834594,45.72503346502,193.598435198468
2010-02-03,6400.678449184069,246.31443770415896,530.351451655914,603.572356159748,668.693766279463,527.828238146806,52.710816718707,679.149666904876,199.252050050016,1273.4058638230713,351.064332538938,71.607305584827,1429.200057168002,628.36,214.70625513716,508.142281585037,713.980390585344,165.646243931578,1012.528674891082,128.925316665829,42.305811167496,1581.763140712142,51.00390108718,29.54,242.318287809097,327.599993448,805.296176109977,236.638403991279,1821.1881198887313,1322.659416458978,39.688616362244,297.895873020014,2431.142985130451,989.272626004313,1386.191190937246,1745.926696843048,26.5,65.62,1084.079913273607,250.677623392258,1923.749846100012,1789.362631940036,276.32,872.8209758193101,85.151915307509,27.085806353272,216.572649321245,169.690907775587,44.187901922859,189.25696364238496
2010-02-04,6239.809055023453,235.038181608164,505.928677955548,595.650468985152,648.583651073154,511.704105085718,50.58462685993,652.106079340593,197.459327210864,1237.625502741416,341.716465696185,69.68545162145,1391.280055651202,617.6,212.268819861664,482.822477176161,695.947209532206,156.553043217733,985.7872212925181,127.261617157856,41.459463067954,1539.180187829534,49.885442110817,29.07,234.617494764316,318.599993628,773.750027323436,232.239141877418,1792.852802606162,1286.156634695265,37.68666850034,282.933942501301,2355.758706521755,957.694303325034,1332.989823268012,1683.005682521243,25.51,62.43,1034.879917209607,224.88895278962096,1871.909850247212,1726.51672486702,271.68,854.054301202398,78.154936220225,26.515953949641,213.058549843076,171.525687439518,42.224818266605,180.548023694556
2010-02-05,6223.197541495998,237.744483071203,507.715710177526,597.913865320751,655.849241083175,514.1938609260329,51.005191886941,634.24242516969,196.731845479035,1227.1570128179633,342.755117567602,69.575978927334,1408.680056347202,621.52,216.931739519134,476.274251898003,685.706143748942,154.584412135354,986.698861756105,126.258839372228,41.471056877537,1535.825167299389,49.581395010446,29.17,231.109355710583,321.1799935764,771.762868344756,232.95140336251896,1792.852802606162,1285.40140472774,37.386376321054,287.729433052171,2394.900543491655,983.8280876113341,1350.72361249109,1712.888782637866,25.32,62.08,1047.8399161728073,223.50181188951896,1907.549847396012,1718.951939756379,276.16,861.219758783401,77.428834616828,26.373490798804,212.407790680452,172.836244342326,42.873006266311,190.712786439635
2010-02-08,6131.397072002168,233.849049147132,505.002068655263,587.162732726655,651.956960720663,515.972257954829,50.818274097158,634.24242516969,193.64004811876,1211.376154873652,342.36562311582094,68.870488231916,1401.960056078402,627.76,212.05686896814296,478.893542009266,772.7552029066819,153.365735751025,993.3842251557459,126.874180286136,41.227586876299,1521.630849671853,49.440230285274,29.2,230.595969507598,317.0399936592,812.7480222800259,230.437539297456,1785.124988801825,1294.715907660549,36.969303849824,277.754812706362,2349.959915859547,964.772203235907,1301.955692127626,1701.145863530454,25.04,62.12,1049.759916019207,229.232627578994,1872.719850182412,1715.4605004745447,279.84,852.348239873588,77.560853090173,25.981717134,212.407790680452,170.057863708373,41.706267866839,183.849621824032
2010-02-09,6234.56331390952,236.55535061017096,515.658075608539,590.180594507454,656.108726440676,523.560085277694,49.801908615215,655.166057138387,196.030345237628,1229.969442946652,345.611410213999,69.831415213605,1416.360056654402,636.2,215.554058711245,486.75141234305494,780.547318176556,155.006261653007,1012.528674891082,128.196023730827,41.563807354199,1549.761406424606,50.873595187021,29.41,232.392821218046,324.5399935092,812.7480222800259,233.286585237861,1796.2873865192007,1306.799587140951,38.604227937046,277.56299308432693,2373.155078508377,952.7942187713529,1315.748639301131,1719.286044539665,25.27,64.66,1115.759910739207,226.245718341546,1904.309847655212,1736.40913616555,255.36,861.902183314925,80.069204083727,26.088564497129,215.531434661047,169.848174603923,41.650708895436,183.511662960384
2010-02-10,6185.60306351281,237.293432827363,518.835021780944,589.991978146154,649.881077860657,519.0548128047432,50.035555852443,647.474761592581,195.146974563263,1228.406981764047,347.948376924687,69.417851702499,1408.320056332802,634.0,212.904672542228,477.583896953635,785.890482933041,155.42811117066,1012.528674891082,127.76300605067,41.644964021279,1558.277997001128,50.830159886968,29.25,233.33680034574,326.3399934732,812.996417152361,233.62176711320296,1795.428740540941,1299.499030788208,44.910363702043,281.399385525023,2392.001148160551,976.286135425692,1338.9010863423707,1709.909235998672,24.96,64.73,1112.159911027207,229.738883381951,1871.909850247212,1747.4653605580247,255.04,857.125211594256,78.81502858695,25.946101346291,214.21075750048,169.114262738351,41.521071295494,182.679764219099
2010-02-11,6271.283501707052,242.049962671492,532.535602149442,590.746443591354,662.336375020694,490.0076613344,50.292567813394,657.729822320322,198.368679375651,1254.187591277029,353.401299249626,69.565027129441,1441.080057643202,634.6,215.554058711245,488.061057398687,804.5915595807398,156.506171049105,1019.821798599781,129.609028792394,41.69133925961,1579.1823556889533,52.849901339431,29.36,236.168765925516,334.1399933172,824.91937102444,234.20833539505097,1800.580616410499,1313.344913526169,43.876023973392,280.632107036884,2410.847217812725,965.905924696488,1333.9750337804053,1741.019208260846,25.37,65.96,1131.839909452807,231.865157754371,1891.349848692012,1755.030145668666,257.92,859.513697454591,78.881037823623,26.515953949641,214.078691682046,171.735376543967,41.002520895729,186.875076646444
2010-02-12,6267.752453347126,239.548684046562,528.167301162385,587.917198171855,666.747626098207,495.461412222709,50.164061832919,649.625016261301,196.36810461312,1237.156764386635,351.583658474646,68.865942759487,1435.920057436802,643.4,217.03771496589496,485.441767287424,791.45627955438,156.365554543221,1004.020030564266,129.130430303799,41.830464974603,1572.214236126345,53.523148490251,29.98,234.709874566237,331.2599933748,819.454683833071,234.920596880152,1795.142525214855,1310.575736978577,44.743534713551,277.179353840258,2422.44479913714,962.0816365330969,1324.1229286564733,1756.004575181498,25.33,65.09,1131.839909452807,228.301116901552,1896.209848303212,1749.792986745915,256.96,855.4191502654461,77.69287156351798,26.409106586513,213.28629677144,174.041956692909,41.909984095318,188.789189259773
2010-02-16,6442.518681450595,247.913615841409,537.30102140805,601.3089598241489,675.180900216982,502.456440535976,51.963145559577,661.368714836617,197.537271682132,1257.3125136422393,362.489503124524,70.313170051672,1410.360056414402,659.48,220.74685560251896,494.172734324967,779.8794225819948,157.490486590294,1020.733439063368,133.004799020997,42.410155453741,1582.279297716779,53.664313215424,30.25,236.597851619421,330.7199933856,832.6196120668238,237.518256414051,1820.615689236558,1329.204742844196,45.761191543352,290.798547004727,2474.633915097007,973.008174142786,1349.2457967225,1782.469960035516,25.65,66.2,1138.3199089344073,228.118864812488,1928.609845711212,1773.069248624809,260.96,863.9494569094969,78.22094545689798,26.925535508299,214.606954955783,180.280207550276,43.150801123328,196.18343250578
2010-02-17,6429.278815685181,249.143752870063,535.712548321848,596.7821671529512,676.608069683236,502.219320932136,51.811274855378,661.1206085286868,198.420642356496,1260.379176912949,365.86512170663,70.533933536921,1395.720055828802,662.48,223.078315431254,501.59405630688,788.784697176137,157.771719602063,1021.645079526956,134.144319231938,43.03622117121,1602.925577902286,54.109525040966,30.63,236.769485896983,337.3799932524,844.2941710665679,240.451097823291,1831.20565630176,1336.001812551922,44.876997904344,300.389528106466,2452.888450113729,969.1838859793949,1346.290165185321,1775.021093437531,25.69,66.78,1132.559909395207,227.642984357708,1958.579843313613,1795.763603956732,266.08,866.6791550355939,79.409111717003,26.943343402154,213.68249422674296,181.381075348634,43.44711563748,198.884166741024
2010-02-18,6498.126117665335,248.815716329089,536.043480214807,599.98864529505,686.209027910764,506.487473801248,51.928098473993,662.443842170977,200.914865437055,1275.634577482022,367.552930997682,70.116935842562,1416.960056678402,652.76,226.151603387314,496.792024436231,796.1315487163049,157.818591770691,1028.634323081126,135.625695506161,43.604317840765,1613.764874999677,54.598172166562,30.98,239.086548644072,335.8799932824,847.523304406922,241.74992759024,1846.947499236521,1340.281449034564,44.56002282621,304.60955979123094,2486.2314964214206,973.008174142786,1346.782770441517,1778.351174975454,25.73,68.45,1135.1999091840073,224.777576512971,1986.119841110413,1805.0741087082895,265.44,861.219758783401,79.409111717003,27.050190765282,215.663481503258,183.84492232591296,44.280500208531,202.476405481106
2010-02-19,6536.080399526189,249.471789411038,539.485171901579,609.042230637446,682.835718263254,504.709076772451,53.154746469441,676.172391209726,200.603087551985,1282.082736485445,371.447875515496,70.901872679002,1410.240056409602,654.68,226.78745606787896,492.863089269336,797.022076175719,158.381057794228,1031.065364317359,134.075948019281,43.778224984507,1617.119895529822,54.272407416165,31.2,241.489428529942,339.6599932068,852.242806981287,240.911972901886,1840.314038732251,1338.2675024544967,44.259730646924,304.60955979123094,2486.2314964214206,1023.270247147354,1348.260586210107,1767.309325665499,25.89,68.92,1140.239908780807,225.415458824697,1969.919842406413,1817.294146194709,268.0,856.442787062732,80.39925026708998,27.744698625615,219.36132441941896,185.889391094294,44.002705351514,203.787441517632
2010-02-22,6439.870708297512,246.56046510989,529.557215112812,609.985312443946,683.484431657006,499.373885686062,53.528582049007,681.13451736831,199.901587310578,1268.8718741369687,365.086132803067,71.073577611973,1416.120056644802,652.28,227.847210535485,489.370702454318,790.788383959819,157.865463939319,1017.998517672606,134.668498528971,43.442004506607,1610.667932971851,54.02265444086,31.15,239.344000060415,334.0199933196,850.007253130272,240.367302354456,1831.085070037778,1336.5052991969387,47.429481428272,310.93960731837893,2492.030287083629,1022.177593386385,1379.78732260669,1756.355110080227,25.88,69.04,1135.919909126407,227.045602510219,2009.609839231213,1810.8931741780127,265.44,853.713088936636,79.21108400698499,27.584427580923,216.98413968760096,188.300815795461,44.391618151338,206.19974782484
2010-02-23,6358.666198269638,240.819825642838,522.938577253635,603.949588882348,678.683952543242,492.971656382394,52.780910889876,673.939434438363,199.797661348888,1253.616473567895,356.086197903318,71.625486325094,1406.880056275202,656.96,222.866364537733,506.396088177528,785.4452192033341,157.396742253038,1008.578232882203,133.688511147562,43.071002599958,1594.408987325765,53.534007315265,30.85,238.14256011748,331.49999337,848.268489023927,237.560154148469,1825.8937751471367,1324.6733630390447,44.643437320456,305.76047752344,2476.083612762558,1005.787786971852,1344.319744160534,1726.910178587015,25.63,68.24,1133.279909337607,224.797826745089,1982.879841369613,1799.255043238566,260.96,847.2300558871569,77.69287156351798,27.281693385393,215.927613140126,187.14752572099,43.854548094438,204.285635211512
2010-02-24,6385.145929800466,241.926948968626,526.512641697591,606.024368856647,687.895682734519,498.069727864944,52.722174007773,687.089068758611,201.512439716772,1259.278271717242,361.042709082924,72.067013295591,1436.640057465602,659.84,229.910993278466,512.071216751932,789.8978565004049,158.006080445203,1007.362712264086,136.765215717101,43.198534505369,1602.15134239533,54.109525040966,31.23,239.344000060415,331.7399933652,857.210704427986,238.062926961481,1829.9314489509688,1331.4704327467707,46.695433878907,313.241442782796,2497.829077745836,1006.8804407328208,1362.546138639809,1758.458319472599,25.76,69.44,1156.0799075136067,224.524448611492,2006.369839490413,1826.6046509462667,264.32,849.9597540132529,77.89089927353501,27.424156536231,217.24827132447,189.296839041595,44.299019865666,203.289247823752
2010-02-25,6364.844802293497,240.53279366948496,523.070950010818,603.760972521048,690.625509389933,499.848124893741,52.334510963598,687.916089785042,201.66960640479,1254.088290080341,361.30357809237694,71.650015601233,1418.400056736002,664.32,236.421935985052,514.253958511318,794.57312566233,157.959208276575,1011.009274118436,138.041478353355,43.013033552044,1607.829069446344,53.870630890675,31.09,240.974525697256,329.3399934132,844.5425659389028,237.518256414051,1825.02855933203,1330.21171613423,45.894654734145,317.461474467561,2499.278775411388,997.592883764586,1351.7088230034833,1770.201238580011,25.66,68.01,1155.839907532807,224.261195593954,2014.469838842413,1824.85893130535,264.96,845.1827822925851,77.23080690681,27.228269703829,216.32381059542897,189.978328631055,44.965727522507,205.858878455344
