date,Mkt-RF,SMB,HML,RMW,CMA
2010-02-25,0.006351544431083241,0.0067494756213198545,0.0074710677859717665,-0.003544941205289062,0.01221978386131774
2010-02-26,-0.009872744466285667,0.006993784615949193,0.004051456632246068,0.007088952908196019,0.015132066456773898
2010-03-01,0.011975563787029192,-0.0090614152575146,-0.013409372642142856,0.006635112472430373,-0.008020099327007386
2010-03-02,7.568908198936038e-07,0.006817819816041552,-0.013050378809484689,-0.01677984363447583,0.002174392162697816
2010-03-03,0.00045508711690637636,-0.00186642457105538,0.00040827811016174527,-0.006784124858938237,-0.012007955258176856
2010-03-04,-0.0012332388070425736,-0.007673669528395133,-0.013047850579288856,0.004145448571146214,-0.0003911890273774065
2010-03-05,0.0033522282930625105,-0.007814359531407496,-0.005164470334693263,-0.007892344217761325,-0.006993134936464385
2010-03-08,0.0016632633419952172,-0.006163796930679566,0.0029485303105621966,0.0028180474033457294,0.01630128789504082
2010-03-09,-0.011042312366934476,0.007203219022680364,-0.0006159036951073464,-1.2237841047975511e-05,-0.01149891057525289
2010-03-10,-0.0035815505017972346,0.006045578107551632,-0.0005598269761384414,0.000748434963290125,-0.002225733444804331
2010-03-11,0.009336557975890294,-7.178053634795838e-05,-0.017503325379856497,-0.0054365804037959245,-0.015650372856641944
2010-03-12,-0.025911507323972308,-0.004140922798178496,0.010768478800821789,0.0004769592490447434,-0.009280365659239837
2010-03-15,-0.007425598945619379,0.009144905842000069,0.0013610129871877183,0.0004839939324964557,-0.00032769431070445745
2010-03-16,0.000407202092442772,0.006543245175550387,0.004520538378848604,0.0018256376001959567,-0.008242946860720086
2010-03-17,0.004188870119277817,-0.005373976623939953,0.008850765407203828,-0.01006840657379302,-0.0010009678102047082
2010-03-18,4.1133709669832415e-05,-0.010497164405153093,0.013875773150851832,0.011783254138076417,-0.0036086700928726653
2010-03-19,0.006273769324516186,0.0031294085573616947,-0.020808475706762065,0.002103184130220724,-0.00039075263866598795
2010-03-22,0.000765738827796243,-0.008514999358617428,-0.0020547763697632395,-0.001326070107058377,0.00960475373769855
2010-03-23,0.0027754164831281145,5.555975837868985e-05,0.01233175998328752,-0.004341983438109178,-0.003015442439003078
2010-03-24,-0.01443404009071248,0.012652846770268898,0.007814658945555428,0.007434784356093661,0.005451187571575499
2010-03-25,0.000981188701309216,0.0018239115134586314,-0.0019160527221384626,-0.0015288034057835697,0.0005344288937095542
2010-03-26,0.012194636092510217,0.004545503214464629,-0.00036768100607089164,-0.004535136403547169,-0.004979987899293276
2010-03-29,0.012921640089379918,0.004153498433816831,0.0006404044664852374,-0.0026694547372217822,-0.008772427293604222
2010-03-30,-0.0004348924597591683,0.0070892642757616085,-0.0030402979746999206,-0.0017179406640044808,-0.001668274811511827
2010-03-31,0.0009767549439853496,-0.012644087029964873,-0.0017831868157207281,-0.006735164145232572,0.0071766802605008435
2010-04-01,-0.0060647894125188785,0.004716373978405564,0.01229549962181408,-0.002408770090253004,-0.004712610016987729
2010-04-02,0.0016314580730087424,8.37677791277711e-05,-0.007848930778717692,0.003787355325707036,0.016224128427803262
2010-04-05,-0.0019648959621257943,-0.0015230095685173056,-0.008259456188552687,0.0026527076134923804,-0.009875809797661027
2010-04-06,-0.008755448194811869,0.010337338174750316,-0.0071436244751571535,0.008750860554650705,0.012294864030262457
2010-04-07,0.0021746116598139425,0.0045271312228065885,0.015718007549494227,-0.0014738272165257331,-0.004644046375532925
2010-04-08,-0.010725848518263534,0.00043365664277077084,0.011933153687346452,0.007776763051206923,-0.007436729931343659
2010-04-09,-0.006743003070660768,-0.003933369834727709,0.0024381446599627335,-0.0015424914168294702,0.0018156315635446502
2010-04-12,0.0024739150243635786,-0.0022901886934275804,-0.0002213915328235499,0.0017527390177282736,-0.0005717576282654081
2010-04-13,0.004128166919952407,0.015067006186624038,0.004835778278166645,0.0005464843712684149,-0.013388948986895318
2010-04-14,0.003203656688121614,-0.01547342729413766,-0.011172272689248976,0.006937114019750122,0.005749880481093314
2010-04-15,-0.0010995119867910782,-0.013580088849217726,-0.002870788135126802,-0.005329906545728192,0.005194725969041682
2010-04-16,0.018161844259420253,0.001835443903637247,-0.006134489024256935,-0.009264412242425761,-0.000348754246146181
2010-04-19,-0.0013143455481087025,-0.009112153276219774,0.0010308418855374737,-0.009107308170486893,0.008996858173834405
2010-04-20,0.008601204846305242,0.008778010122371366,-0.0036924037648682255,0.004216164506544711,-0.0009565560417548547
2010-04-21,-0.0030104964912198535,-0.0026131652571365293,-0.010297722184273205,-0.01145090956716097,0.006454518327008366
2010-04-22,-0.0014298832313561606,0.0018313988090209853,0.008113683107632958,-0.013765059960128594,-0.006173040590527152
2010-04-23,0.0015026787477205655,0.0032367582933245835,-0.0029165956032087743,0.008333433861582789,0.0017831595106370952
2010-04-26,-0.00960705711062288,-0.007346110207925162,0.0065437684839569805,0.003810651651648478,-0.015092489912052809
2010-04-27,0.01088169843089927,0.0048842162487511,0.010846743901571986,-0.002969607048600672,-0.0022656497706586075
2010-04-28,-0.008911656678010553,0.0203954365610551,-0.00130363380325719,0.012800265536655564,-0.0050783396110982365
2010-04-29,0.001410729538664806,-0.01327081989256064,-0.0029629371901341525,0.00797003926720022,-0.009913950524595974
2010-04-30,0.008677820359476895,0.0027979025267877012,-0.008251607399874046,-0.003912778171405388,-0.0035725254136433067
2010-05-03,-0.00029615470354001745,-0.004189151727544738,-0.006518303206436292,-0.002336701620118539,-0.008115117908872392
2010-05-04,-0.010216212581144616,-0.00028541186005886897,0.007162993804436546,-0.01213497364093892,0.00012806521171168357
2010-05-05,-0.005099649558410365,-0.007717163497077518,0.006927501221716952,-0.0040453575127253295,0.012086413464519035
2010-05-06,-0.006138714913171146,0.003192015949006659,-0.0017182640524576252,-0.005932174473010906,0.004801400340622023
2010-05-07,-0.001139860584598458,0.004925684645709174,-0.00027833205773596846,-0.008586530042411507,-0.0007165539455112555
2010-05-10,0.0005156413561291241,0.007767703631049578,-0.007150152058681428,-0.00021463882613844337,-0.013675029841840313
2010-05-11,0.005311944482746526,-0.008551863797125168,-0.014350876168668845,-0.0003737346741978976,0.00894547966930277
2010-05-12,-0.012095575585695004,-0.008604284683107418,-0.00584619912842625,-0.008935973170736028,0.003135423106676678
2010-05-13,-0.006358939560355886,-0.005672117891681617,0.004766443189458489,-0.005944117047749473,0.0035622407822457776
2010-05-14,-0.007671081375056346,-0.009597108113722316,-0.014583594313527383,0.01498962229529383,-0.0024620722570479737
2010-05-17,0.002051466943587433,-0.0001483960718463936,0.0013796940560581018,0.0004974918349949799,0.01536573631362159
2010-05-18,-0.008211412727657179,-0.012359696848785417,-0.00799567734787484,-0.01057767207806837,0.00607569641985554
2010-05-19,0.0066630256763020555,-0.007590524361202612,-0.011023486211703935,-0.002738373225128758,0.011228991023011147
2010-05-20,-0.02245655534238653,0.004313014152126998,-0.008506041819588684,0.008422937172330194,-0.008523391527014017
2010-05-21,-0.0021833266177267246,-0.011950232805116506,-0.007718062803984778,0.011186713304368946,0.00666462948712047
2010-05-24,-0.003113345217205405,-0.006861378961634047,-0.015050457092094514,-0.0030492536952078744,-0.000147226020690384
2010-05-25,-0.0005724348626758723,-0.0006503354238093616,-0.00887447701781541,-0.0004301910829249438,-0.00020938703628084742
2010-05-26,0.01042449630242542,0.015033867634818896,-0.000995912215342333,-0.006030447609407093,-0.0004198570380957093
2010-05-27,-0.004760970202035496,-0.005839470525969993,-0.00036920121537713897,-0.008246435449218522,0.004948854009240141
2010-05-28,-0.0007313243934726183,0.0021000664548796203,-0.001363520287765372,-0.005718035578019298,-0.007483676477990814
2010-05-31,-0.0017982080345963277,-0.004290082699422495,0.001971210665676605,6.454637441888507e-05,-0.010798453983381836
2010-06-01,0.000636970395426814,-0.010642883337126059,-0.004831821004154244,-0.0022548288737427795,-0.01650218622329049
2010-06-02,0.0008320595828798508,0.0013078667977146805,-0.0011641935473973828,-0.0032945381797727536,-0.00288882928086512
2010-06-03,-0.007712315748888454,-0.0020576029578304954,-0.004320894428118894,0.0008334831414991902,-0.009533088716358858
2010-06-04,0.001984719272089152,0.0012457511478213585,-0.0010325026574297897,-0.0034136385846903123,0.004518719139760901
2010-06-07,-0.013216813654350918,0.0037836267051609613,0.0020442997295229775,0.0023670103402769244,0.0031665007394614023
2010-06-08,-0.005129155252742802,-0.0019756804664114846,0.0051964666497307955,0.0035451139526648822,0.00175370212354119
2010-06-09,-0.012014561960957022,0.004403096919065665,0.00945576793594485,0.00817737194434286,0.0019710243901528432
2010-06-10,-0.012361428828833556,0.007640358513824161,-0.0010780370937581384,-0.020160157184535725,0.0031176592248576317
2010-06-11,-0.011837374264636293,-0.010271524641560505,-0.004979671138990821,0.010280729423063071,-0.0028667628334271447
2010-06-14,0.002267932701893725,0.014083743710017844,0.012852238101246334,-0.00072682732661892,-0.0018321681764840903
2010-06-15,-0.009986965072716401,-0.005455664593452729,0.0035028667809021605,0.0032658460944771745,0.0009819058493916765
2010-06-16,0.008058413260511403,-0.006078944104265445,-0.00034861216146772015,0.0059499439079584975,0.004773167249823344
2010-06-17,0.008667566205859355,0.003276163254120485,-0.0023752204447746554,0.0029975380820991956,-0.007920761571072871
2010-06-18,-0.013015674652345011,0.004745374247177417,-0.0003411226625680672,0.002567277011336068,-0.013481474910731345
2010-06-21,-0.0028209121978034404,-0.00469885690985222,-0.006813696917893359,-0.017940120051699683,-0.0025789878570964104
2010-06-22,0.007278434305329527,0.0031479817749099056,-0.00470757287732645,-1.9007773202401468e-05,0.006154400641904071
2010-06-23,-0.02198334290123355,-0.0008962923744531002,0.004445601177451503,0.0055570290018734005,0.013705841656080239
2010-06-24,0.009180365432771844,0.0026005026779699772,0.002515808048923413,0.006395562783956799,-0.0042146159579387246
2010-06-25,-0.00022150443954548126,0.007349912024628294,0.015759561719160726,-0.001174138445853936,-0.00028720551463891234
2010-06-28,0.0016878415503014318,0.010845629552064454,-0.00014250642871320202,0.01185487229176916,-0.007633257739430004
2010-06-29,-0.001388290365895961,-0.0014853212534842075,0.00639204579276976,0.008462083015826226,-0.01197555486494586
2010-06-30,-0.007220941006489797,0.0027948198302116967,-0.005169549167086518,-0.012079422205181144,0.008407839776187833
2010-07-01,0.0040517606732291865,0.004045419974885978,-0.0037035657315687633,0.008331507617338568,-0.0018196799714169619
2010-07-02,0.008871482222583618,-0.007193321207540977,-0.006733083581470407,0.0017373056847815708,-0.00551865716637647
2010-07-05,0.005503608522950643,0.002180701953032429,-0.007283769742904788,0.000682924807560802,-0.0027102215054989336
2010-07-06,0.007426662633416377,-0.004960423865425634,-0.00341338476378304,0.009789895243010676,0.018008747113940106
2010-07-07,0.01609206931382349,0.0006057840932848653,0.0018508376565457942,0.012367669298261283,-0.00089547844995705
2010-07-08,-0.007710793097098931,0.0010350047794903876,0.0037121342442570514,-0.006533196942545985,-0.013069849131993215
2010-07-09,-0.01139383611643281,0.005423434273378633,-0.005967012130494749,-0.0010307767389689114,0.001800469474702708
2010-07-12,0.005053127032757679,-0.0025792223897077933,0.004089725603844814,-0.007020482336966743,-0.002793712205424095
2010-07-13,-0.008095324702302967,0.009154137730895334,-0.00011666582453592982,-0.005814459901042396,-0.002718974384521172
2010-07-14,-0.0016738278457861995,0.005704158330600077,-0.012665089425481888,-0.008197646733003354,-0.002924858012459977
2010-07-15,0.02035844666214245,0.0077454311402559576,-0.0007916134330475486,0.005795996659286717,0.016559489357042687
2010-07-16,-0.0017699514142031207,-0.0028313067527804816,0.009795548345775165,0.004053403985063542,0.005470665242580454
2010-07-19,-0.003965779194244644,0.015493625058741937,0.013776726412749282,0.004627582310982,0.0055743187051779
2010-07-20,-0.016118086977944285,0.005201678347977666,-0.0014528686978025845,0.003571245646625777,0.005559675294768783
2010-07-21,-0.0026303341448662035,-0.013423854401496675,0.0030429965205938793,-0.00583106921952316,-0.0025415527417947154
2010-07-22,-0.004736078752753556,-0.0026325940420415046,-0.018376167658127534,0.009835577017852138,0.002126768818611792
2010-07-23,0.008991194103350912,0.015938734638479488,0.00028074498050200596,-0.014319490046724606,-0.007051094803036678
2010-07-26,-0.009555235847173682,-0.003914997145159992,0.0007371838245278199,-0.015917498136185912,0.002839803946732418
2010-07-27,-0.011982853226287024,0.0024789221024000907,-0.0007759291614158511,-0.0024090499135406202,-0.0004843444475305055
2010-07-28,-0.004218224125853539,-0.004799771547233389,-0.013362051126951102,-0.00013701851879463402,0.014864269684986539
2010-07-29,0.015943960503076837,0.010674540772359542,0.005746412806812465,-0.005311840992639906,0.01164200630573009
2010-07-30,-0.0003490204355277516,-0.00045100407810458695,-0.002229817054714118,0.0008356951921463651,-0.0033817192127044513
2010-08-02,-0.0005702573549848502,-0.008576792869818092,-0.002889309637924149,0.018344451759598576,-0.00045675222369557443
2010-08-03,-0.0018092845181741034,0.004358994232840421,0.0057649745736276965,-0.008810150873376587,-0.0015572702624259604
2010-08-04,0.007446206727478122,0.0022587010325768445,0.0010756323480141754,0.012532141348869865,-0.00532218207711715
2010-08-05,0.0007619671608610654,-0.004060469322040571,0.012022465832609927,-0.01551488319421226,-0.005261133563870076
2010-08-06,-0.004133255728223341,0.00540831698537272,0.004950203808876216,0.011261554081909852,-0.012492262738698603
2010-08-09,0.006103800072243838,-0.0022462389143064494,-0.005225001898065404,0.004416548266980168,-0.007261116661885188
2010-08-10,-0.01651530636251458,-0.002861747911381082,-0.011882166813135229,-0.005091326568565427,0.0030724381100088053
2010-08-11,0.002595997964913264,0.012795195591828535,-0.0014972379755478933,-0.012166652724382844,-0.005948774853085426
2010-08-12,-0.007255073797010174,-0.009642601267665994,0.0035829375601235266,-0.005061858703721918,-0.015718982533496063
2010-08-13,0.005675382424953705,-0.000791412549653656,0.0029546982268203086,0.0009457723575998635,0.005153237873186997
2010-08-16,0.0004041499761242858,0.009989619867825691,0.0034998623198178045,0.003236540987107227,0.0033789353414604524
2010-08-17,-0.011553101940549761,-0.0012170860144297593,-0.001974531916395983,0.0017603737692838738,-0.010769553314370335
2010-08-18,0.013172918215143287,0.0009351093132522177,-0.009590540325205392,-0.013571095708630703,-0.00215029834976535
2010-08-19,-0.0006174033034117262,-0.005646336687795118,0.0008369106233913841,-0.005029406137916485,0.00451326601365039
2010-08-20,-0.005696334547111069,-0.00020800180083940193,0.007930713386897107,0.02067335106328234,-0.007961145541044854
2010-08-23,-0.003616062160696794,-0.006618685582399477,0.0063746265741541994,-0.009084794445740507,-0.0037748563647446924
2010-08-24,-0.00013681026590008218,-0.007729428315837954,-0.007558600338473451,-0.0037049831049749196,-0.01670352192269888
2010-08-25,-0.011463825736586674,-0.0032042727023453947,0.001285845090735992,-0.0013860798876287475,-0.014091749558715156
2010-08-26,-0.0036102903340799824,0.006487501124049411,0.004546924095930578,-0.0005299828922226753,-0.0069989590007856275
2010-08-27,0.005149730967617647,-0.004531431849679573,-0.009253987219792148,-0.006317489881294311,0.011686762334193222
2010-08-30,0.0018614403056135456,0.009373976424381638,-0.0037346905064749437,0.007605194713481144,-0.004712032348944614
2010-08-31,-0.0011594189522626437,0.019990802079645546,0.006237189058396939,-0.00390936300262154,-0.0005785523122137586
2010-09-01,0.002709787367085156,0.009783660716127235,-0.0038130647333612018,-0.013830552676835835,-0.00213713450501046
2010-09-02,0.00022308365731005264,0.0009763037498819199,0.0106335210894613,0.0026334966264474255,0.006603335773087878
2010-09-03,-0.00870890955139842,0.007043211907396383,0.016869758653250272,0.006283274322001423,0.0021284457595257406
2010-09-06,0.0013319055072619453,0.014397137912208025,-0.007317451867126903,-0.0007888188636323999,0.003781660743505708
2010-09-07,0.006052008862505592,-0.0033986232456670873,0.0025585711578178833,-0.0021233718508089786,0.0010637690624102367
2010-09-08,-0.0009567323229911662,-0.009032749422844398,-6.890868018757372e-05,0.0071172121764946856,-0.007636146332333393
2010-09-09,-0.0018287339901986762,0.005418240515657188,-0.008458920853977385,0.0015611067000652686,-0.008381038551627492
2010-09-10,0.009177044006670198,0.0186025710550389,0.01627804227396611,-0.0016534454221851006,0.006021593029925012
2010-09-13,0.001067981828001248,0.0009168471685542769,0.01248205648750264,-0.010453436609473234,0.008542356779728918
2010-09-14,-0.00029180796124587423,0.011368324964833138,0.001597866951195546,-0.005281375956209483,0.0023171230140110652
2010-09-15,0.005987736760237467,0.0003861093928895528,0.004004306212452784,-0.004073401405615864,-0.016971071206760585
2010-09-16,0.007300188670186737,0.005693277889474311,0.0012854270769146689,0.0006472844976825872,0.008390366154837898
2010-09-17,-0.0035568538038124845,-0.005552272522868147,-0.001408398955967888,0.009612777508412253,-0.01099690323411588
2010-09-20,0.009634639940912067,-0.005014022833644112,-0.008705947997792177,0.01018049468913855,-0.0006751207583695579
2010-09-21,-0.010301874915079386,-0.002769864472451467,0.0075484194470962955,0.009636593540974184,-0.0033167894553684054
2010-09-22,0.0033505660727782,0.005812677059155439,-0.005057011949730843,0.0029402886013315467,-0.00015502331804448898
2010-09-23,-0.004188195283784747,-0.0038371834830313993,0.0006362758549376874,0.0003388278956690628,-0.004423919626594699
2010-09-24,-0.0033075608672012797,0.009006697906722701,0.0018106170814158687,0.00718075493270626,0.009714577855499363
2010-09-27,0.004810738077116389,0.01826709050705946,-0.006502432254111161,0.006567276744658337,-0.002445151784248734
2010-09-28,0.014946266106970224,0.013703520971139393,-0.015533689456053927,-0.0076509299400950425,0.005414503286354735
2010-09-29,0.00641893767907581,0.0059925137292742145,-0.00046692262538674325,0.0037409665965078146,0.005324171486290587
2010-09-30,-0.0005229701562985912,0.008318415746893027,-0.01797597799287237,0.005170348156559939,-0.00817242089828581
2010-10-01,0.007769422463755114,-0.001729475399129601,-0.007010298168672197,0.0030912172539539467,-0.007190667982766134
2010-10-04,-0.007202143180443153,-0.012438354847624738,-0.0001136620383849058,0.004074588173526683,0.00828420788904994
2010-10-05,-0.0010338228943120899,0.008482841667581165,0.00024368780107841522,-0.0006463078478364372,0.004688503582862318
2010-10-06,0.008567142209006057,-0.0026314756356687415,-0.0018500929756476688,-0.0011866512375987143,0.0007621530159347102
2010-10-07,-0.007103265676841203,0.008324048480530298,-0.0031032770542266663,0.0037995476542229127,-0.006503780577791397
2010-10-08,0.0029704316224711497,0.003232744126002678,-0.003265451254378673,0.016267115463977133,0.0030683196899352334
2010-10-11,0.014315431383819077,0.007773111391185002,-0.005198198456448532,-0.0029574945252631634,0.0035888165388578445
2010-10-12,0.000589380254710007,0.0004956891340714598,-0.002189639634996403,-0.014367810845927961,-0.0017034611473655318
2010-10-13,-0.01764497171138208,0.003074556550279497,-0.005708462299421648,-0.005623333809377143,-0.0016544303650398305
2010-10-14,0.0022813787703669123,-0.011356049421887643,-0.013888809516427254,-0.008428526971998508,-0.01623382019358979
2010-10-15,-0.007634796879114385,0.012827064244183728,-0.008352687331976414,0.00531124139920147,-0.010873078466121082
2010-10-18,0.0024929612205799494,-0.0024578704977014556,-0.0003785022842741828,0.00465022075494033,0.014149921002529434
2010-10-19,0.0016576507986661884,0.0010948716111687593,-0.007686941739858518,0.004766717242658663,-0.001868578644362166
2010-10-20,0.0067560563432674395,-0.0002496516038797816,0.01402684563047881,-0.01576333202509973,-0.002272794881240594
2010-10-21,0.007151853110410075,-0.0027055375766798966,-0.006237384552043686,-0.0020270448459166596,-0.0109394299808587
2010-10-22,0.0010516301735181558,0.019623694721385792,0.009260251985813824,-0.008772072852122156,-0.006886728658626341
2010-10-25,-0.0031378224721796293,0.008135329021871491,-0.006471896073353501,-0.00542185135158027,0.007177995468119237
2010-10-26,0.0070172205638011735,-0.0028905172831155883,-0.008842107314982339,-0.012297958586101656,-0.005491921015280833
2010-10-27,-0.017744231218172233,0.006098559055279322,-0.004940245598436469,0.003950349313961106,0.015046599100810671
2010-10-28,0.009483965657062911,-0.009109078703575926,0.00705399189181355,0.009362856220131497,-0.005870852144768737
2010-10-29,-0.007526375384576034,-0.0007775351787083327,-0.012711386796129454,0.011865879594412423,-0.019142910344243924
2010-11-01,-0.008754459325936484,-0.0020565213120733437,-0.001716696730645466,0.001428993385140995,0.0022715885493986934
2010-11-02,-0.0016088961170035855,0.00919509055015953,-0.017015009357097557,9.868388866431468e-05,-0.005616675293723181
2010-11-03,0.0011601074811478907,0.0018660787035702307,-0.007194631011958312,-0.005027591972283939,0.006440693786014754
2010-11-04,0.002892450149207885,-0.005341987492819823,0.01641912767473554,0.018573421187960657,-0.01159969983168284
2010-11-05,0.0025143596824027457,0.02017195548505913,0.00637118903347914,0.0018684811433003715,-0.0015644546668754644
2010-11-08,-0.004229554287013763,-0.0016001176209578872,-0.0043058352992651015,0.0060592668684642725,-0.003085229221531534
2010-11-09,-0.003429212096080461,-0.009517285494632646,-0.00029671899504242716,-0.007052973387512026,-0.0013460013498327512
2010-11-10,0.008434524421772258,0.0030273990904890113,0.0041378023582834475,0.0029487271980624284,0.0005734058415319465
2010-11-11,-0.0009186258453730389,-0.002362449727213332,0.006172936070664576,-0.008573918474305992,0.010825780689804354
2010-11-12,0.00037262450147853963,-0.005889603124618991,-0.0038131686323201034,-0.005315923209504894,0.0013816519922243294
2010-11-15,-0.005642744355906465,0.009237049590269893,-0.006153111940913945,-0.018080175443313393,-0.00574798794180716
2010-11-16,-0.01596816938639726,-0.0002189508045812536,0.008573263826970493,0.005282078402125388,-0.010600716039577941
2010-11-17,-0.005998042252543995,0.01432906828453348,0.002648091269874671,0.00013294954107247062,0.008548500489548461
2010-11-18,0.019721929003441267,0.01047258622063791,0.001215322038164632,0.002937505407878586,0.005036638328785738
2010-11-19,-0.004801587972080991,-0.008369755781739523,0.0005195926679150454,-0.0074776898357049645,-0.00039169935228054856
2010-11-22,0.0008689843199367241,0.018828298575063487,-0.0067083999572525345,-0.0008743114557674776,-0.0012144231166762622
2010-11-23,0.0035984842670026456,0.00847379465266898,-0.003823868013013242,-0.00647081624084025,-0.013025684927453242
2010-11-24,-0.0073096359744227735,0.004391526676612757,0.00046517633458562313,-0.008023471959249271,-0.0028821398118788594
2010-11-25,0.0003517835823221216,0.004129431452871444,-0.004647154822708207,-0.0019035204612629934,-0.014447477866721674
2010-11-26,-0.00911108641790355,0.013041725265430758,-0.017405125381558764,-0.0026024204210722142,0.0018535858347540424
2010-11-29,-0.002894793962616297,-0.00636526018692318,-0.0003886282590986586,6.027678798176382e-05,-0.0005569392394551982
2010-11-30,-0.014921696969216927,-0.0010792290236431698,-0.006740901522332447,-0.0042818869985083155,0.001915798106731626
2010-12-01,0.005225830003844533,0.0072742186739349875,-0.0038713044558311076,0.007492022213760938,0.00948982026099193
2010-12-02,0.009193103396368474,0.011218143510491467,-0.0010654600473512974,-0.0012930553205860987,0.00670040623515479
2010-12-03,-0.010832194521024264,0.0017754323781467272,-0.004144471937359314,-0.0028503124068912653,-0.01383211558318863
2010-12-06,-0.007024354446425662,-6.395143565692073e-05,0.0072076253927488695,0.008020212715264404,-0.0005426117999672915
2010-12-07,-0.001414306857831758,-0.006545433496130717,0.0033188519758091126,-0.0018806240040603066,0.004947076313192032
2010-12-08,0.014113494433007695,-0.00015899965809450933,-0.011878835793392576,-0.0067868035442307795,-0.01156517953069294
2010-12-09,-0.009476877515319828,0.010542165787883744,0.0019132765876678632,-0.012061395452606075,0.005329057328240974
2010-12-10,0.010182998992631058,-0.002778996459486896,-0.005307926713095088,-0.002599021699879594,0.0023768520820333715
